take_id,frame_count,annotation_override_frames,detector_evaluated_frames,detector_hand_present_frames,detector_hand_missing_frames,unannotated_frames,reference_error_frames,detector_elapsed_ms,elapsed_wall_time_s,worker_pid
P02_BLUE_U_take_0005,158,48,110,110,0,0,0,3775.4244000020662,4.053742000000057,26504
P02_BLUE_U_take_0006,159,39,120,120,0,0,0,4092.512400002306,4.396900300000198,24320
P02_BLUE_U_take_0007,155,48,107,107,0,0,0,3629.447500002243,3.885784500000227,23020
P02_BLUE_U_take_0008,156,50,106,106,0,0,0,3506.497400003809,3.7778714000000946,23252
P02_BLUE_U_take_0009,149,48,101,101,0,0,0,3534.783199999765,3.6701271000001725,13740
P02_BLUE_U_take_0010,153,49,104,104,0,0,0,3510.9184999978424,3.659694699999818,5692
P02_BLUE_V_take_0001,157,54,103,103,0,0,0,3443.403799999487,3.6966105999999854,24320
P02_BLUE_V_take_0002,153,44,109,109,0,0,0,3648.5811999987163,3.785504200000105,18664
P02_BLUE_V_take_0003,154,56,98,98,0,0,0,3304.7504999981356,3.5298909000002823,27164
P02_BLUE_V_take_0004,153,52,101,101,0,0,0,3386.8556000002172,3.5158877999997458,30392
P02_BLUE_V_take_0005,151,57,94,94,0,0,0,3175.700200004485,3.2951806999999462,16028
P02_BLUE_V_take_0006,157,59,98,98,0,0,0,3366.194600003382,3.6096819999997933,16028
P02_BLUE_V_take_0007,157,57,100,100,0,0,0,3399.058199999672,3.648844299999837,19472
P02_BLUE_V_take_0008,159,63,96,96,0,0,0,3266.2250000034874,3.5189955000000737,16028
P02_BLUE_V_take_0009,157,59,98,98,0,0,0,3273.392199999307,3.5350773999998637,25208
P02_BLUE_V_take_0010,162,63,99,99,0,0,0,3261.1960000008366,3.51349110000001,26520
P02_BLUE_W_take_0001,157,56,101,101,0,0,0,3434.7657000021172,3.701128300000164,7280
P02_BLUE_W_take_0002,157,52,105,105,0,0,0,3507.8181000003497,3.768735000000106,27164
P02_BLUE_W_take_0003,153,54,99,99,0,0,0,3496.8591000010747,3.6304817000000185,23252
P02_BLUE_W_take_0004,154,51,103,103,0,0,0,3525.425999996969,3.7584851000001436,26520
P02_BLUE_W_take_0005,147,48,99,99,0,0,0,3418.012999999064,3.5406952000003002,19472
P02_BLUE_W_take_0006,157,54,103,103,0,0,0,3439.2112000005,3.683636000000206,26520
P02_BLUE_W_take_0007,157,55,102,102,0,0,0,3372.49010000005,3.6211160999996537,22812
P02_BLUE_W_take_0008,158,56,102,102,0,0,0,3500.8128999970722,3.7480270999999448,23684
P02_BLUE_W_take_0009,158,58,100,100,0,0,0,3358.1086999993204,3.6107584999999744,13740
P02_BLUE_W_take_0010,157,36,121,121,0,0,0,4103.43980000016,4.408427999999731,26504
P02_BLUE_Y_take_0001,157,54,103,103,0,0,0,3441.2058000007164,3.7009225000001607,23684
P02_BLUE_Y_take_0002,159,51,108,108,0,0,0,3706.8513000003804,3.966067999999723,19472
P02_BLUE_Y_take_0003,159,47,112,112,0,0,0,3767.513200000849,4.046784899999693,25208
P02_BLUE_Y_take_0004,157,57,100,100,0,0,0,3313.3371000017178,3.5656481999999414,13740
P02_BLUE_Y_take_0005,151,39,112,112,0,0,0,3907.331399996565,4.056034900000213,19472
P02_BLUE_Y_take_0006,158,51,107,107,0,0,0,3598.3006999999816,3.8655585999999857,23020
P02_BLUE_Y_take_0007,157,43,114,114,0,0,0,3757.1885999973347,4.029604699999709,23020
P02_BLUE_Y_take_0008,154,40,114,114,0,0,0,3885.0852000005034,4.180135999999948,22812
P02_BLUE_Y_take_0009,150,48,102,102,0,0,0,3582.323200001156,3.718223500000022,18664
P02_BLUE_Y_take_0010,155,51,104,104,0,0,0,3468.4322999978576,3.734080599999743,5692
P02_WHITE_A_take_0001,181,49,132,132,0,0,0,4409.200899999632,4.792703500000243,23020
P02_WHITE_A_take_0002,182,58,124,124,0,0,0,4156.877200002327,4.498417600000266,30392
P02_WHITE_A_take_0003,181,58,123,123,0,0,0,4149.001300002055,4.50330410000015,5692
P02_WHITE_A_take_0004,181,51,130,130,0,0,0,4387.997399996038,4.729572299999745,18664
P02_WHITE_A_take_0005,181,61,120,120,0,0,0,4009.8467000007076,4.328213700000106,30392
P02_WHITE_A_take_0006,181,62,119,119,0,0,0,3966.563700000279,4.311156299999766,23252
P02_WHITE_A_take_0007,181,54,127,127,0,0,0,4387.231900001552,4.722396899999694,24320
P02_WHITE_A_take_0008,181,92,89,89,0,0,0,2943.518499998845,3.1857093999997232,16028
P02_WHITE_A_take_0009,181,72,109,109,0,0,0,3702.0301999978074,4.005285400000048,19472
P02_WHITE_A_take_0010,181,74,107,107,0,0,0,3558.157200000096,3.8796579999998357,13740
P02_WHITE_B_take_0001,182,70,112,112,0,0,0,3874.715300002208,4.166865799999869,23252
P02_WHITE_B_take_0002,181,73,108,108,0,0,0,3736.557900002481,4.0248100999997405,25208
P02_WHITE_B_take_0003,181,65,116,116,0,0,0,3925.8876999974746,4.243525600000339,7280
P02_WHITE_B_take_0004,182,61,121,121,0,0,0,4100.821099999848,4.415032800000063,24320
P02_WHITE_B_take_0005,181,59,122,122,0,0,0,4161.685100003524,4.500266100000317,27164
P02_WHITE_B_take_0006,182,64,118,118,0,0,0,3941.6392000007363,4.25333320000027,13740
P02_WHITE_B_take_0007,182,61,121,121,0,0,0,4095.3601999995044,4.413633199999822,16028
P02_WHITE_B_take_0008,182,66,116,116,0,0,0,3947.047200002089,4.264401500000076,19472
P02_WHITE_B_take_0009,181,75,106,106,0,0,0,3548.110399998677,3.8423579999998765,26520
P02_WHITE_B_take_0010,182,58,124,124,0,0,0,4147.976899999776,4.476804000000357,25208
P02_WHITE_C_take_0001,181,66,115,115,0,0,0,3855.4386000018894,4.18623800000023,22812
P02_WHITE_C_take_0002,181,56,125,125,0,0,0,4217.279999998482,4.567410699999982,26504
P02_WHITE_C_take_0003,181,60,121,121,0,0,0,4027.9780000000756,4.366362400000071,23684
P02_WHITE_C_take_0004,181,65,116,116,0,0,0,3937.3853000001873,4.26795119999997,23020
P02_WHITE_C_take_0005,181,57,124,124,0,0,0,4284.5137000008435,4.635887000000366,5692
P02_WHITE_C_take_0006,181,68,113,113,0,0,0,3840.3887000004033,4.157264599999962,18664
P02_WHITE_C_take_0007,181,56,125,125,0,0,0,4126.2770000003,4.47003629999972,30392
P02_WHITE_C_take_0008,180,61,119,119,0,0,0,3909.2383000001973,4.358404900000096,7280
P02_WHITE_C_take_0009,179,75,104,104,0,0,0,3631.3252999984797,3.978807599999982,26504
P02_WHITE_C_take_0010,181,67,114,114,0,0,0,3806.0922999993636,4.110247999999956,23252
P02_WHITE_E_take_0001,181,65,116,116,0,0,0,3805.060399998183,4.1196022999997695,24320
P02_WHITE_E_take_0002,182,68,114,114,0,0,0,3858.695200002785,4.190421499999957,7280
P02_WHITE_E_take_0003,182,54,128,128,0,0,0,4253.24449999971,4.596057499999915,27164
P02_WHITE_E_take_0004,181,65,116,114,2,0,0,4196.095499999956,4.53223909999997,16028
P02_WHITE_E_take_0005,180,48,132,132,0,0,0,4285.602900003141,4.841444499999852,27164
P02_WHITE_E_take_0006,181,60,121,121,0,0,0,4113.1140999996205,4.459903200000099,19472
P02_WHITE_E_take_0007,180,56,124,124,0,0,0,4105.713399998876,4.5119729000002735,26520
P02_WHITE_E_take_0008,182,64,118,118,0,0,0,4001.547999997001,4.332096200000251,26520
P02_WHITE_E_take_0009,181,80,101,101,0,0,0,3453.367699999035,3.725455400000101,13740
P02_WHITE_E_take_0010,181,69,112,112,0,0,0,3808.621299997867,4.113363299999946,25208
P02_WHITE_I_take_0001,181,62,119,119,0,0,0,4012.026900001729,4.339849399999821,7280
P02_WHITE_I_take_0002,181,66,115,115,0,0,0,3923.4292000001005,4.226780500000132,27164
P02_WHITE_I_take_0003,181,52,129,129,0,0,0,4360.395899997457,4.715844500000003,26520
P02_WHITE_I_take_0004,182,64,118,118,0,0,0,4150.509699999475,4.477186999999958,22812
P02_WHITE_I_take_0005,180,60,120,120,0,0,0,3972.155700001167,4.377650399999766,22812
P02_WHITE_I_take_0006,182,67,115,115,0,0,0,3805.6960999992953,4.123116100000061,26504
P02_WHITE_I_take_0007,182,77,105,105,0,0,0,3546.886299999642,3.8460298999998486,23684
P02_WHITE_I_take_0008,182,73,109,109,0,0,0,3636.598499998854,3.9163715999998203,23020
P02_WHITE_I_take_0009,181,48,133,133,0,0,0,4432.894400004898,4.819815199999994,22812
P02_WHITE_I_take_0010,182,71,111,111,0,0,0,3796.036899997489,4.086902199999713,5692
P02_WHITE_L_take_0001,182,70,112,112,0,0,0,3993.9256999964527,4.289333599999736,18664
P02_WHITE_L_take_0002,181,79,102,102,0,0,0,3395.971899997221,3.707752100000107,26504
P02_WHITE_L_take_0003,182,71,111,111,0,0,0,3818.9125000021704,4.118354900000213,30392
P02_WHITE_L_take_0004,180,64,116,116,0,0,0,3855.0492999997914,4.334621999999854,26504
P02_WHITE_L_take_0005,181,73,108,108,0,0,0,3613.028800001757,3.9057229000000007,23684
P02_WHITE_L_take_0006,181,63,118,118,0,0,0,4011.1447999984193,4.32745339999974,23020
P02_WHITE_L_take_0007,182,89,93,93,0,0,0,3091.2504000011722,3.3291893999999047,23252
P02_WHITE_L_take_0008,180,64,116,116,0,0,0,3784.109000000626,4.3257292999996935,23684
P02_WHITE_L_take_0009,181,61,120,120,0,0,0,4116.903299998285,4.481603199999881,5692
P02_WHITE_L_take_0010,181,66,115,114,1,0,0,4018.256799999108,4.353900999999951,18664
P02_WHITE_M_take_0001,182,65,117,117,0,0,0,3950.9905000008985,4.256625500000155,24320
P02_WHITE_M_take_0002,179,78,101,101,0,0,0,3301.8904000014118,3.635726800000157,23684
P02_WHITE_M_take_0003,181,62,119,119,0,0,0,4010.4735999975674,4.337702199999967,30392
P02_WHITE_M_take_0004,182,62,120,118,2,0,0,4372.656900000948,4.713377300000047,13740
P02_WHITE_M_take_0005,181,67,114,114,0,0,0,3856.2348999998903,4.161592299999938,23252
P02_WHITE_M_take_0006,182,58,124,124,0,0,0,4194.967899999938,4.504494400000112,16028
P02_WHITE_M_take_0007,181,68,113,113,0,0,0,3761.1996999980875,4.07707180000034,24320
P02_WHITE_M_take_0008,182,70,112,112,0,0,0,3962.6176000024316,4.2539090000000215,19472
P02_WHITE_M_take_0009,181,72,109,109,0,0,0,3608.2318000021587,3.9119071999998596,16028
P02_WHITE_M_take_0010,182,83,99,99,0,0,0,3418.1020000023636,3.70005029999993,25208
P02_WHITE_N_take_0001,182,75,107,107,0,0,0,3651.7096999996284,3.9212961000002906,7280
P02_WHITE_N_take_0002,182,68,114,114,0,0,0,4047.348399999464,4.36820519999992,27164
P02_WHITE_N_take_0003,182,65,117,117,0,0,0,4136.73400000107,4.4543814000003294,26520
P02_WHITE_N_take_0004,181,69,112,112,0,0,0,3864.577900000768,4.176799099999698,19472
P02_WHITE_N_take_0005,182,70,112,112,0,0,0,3896.679699998913,4.1851511999998365,22812
P02_WHITE_N_take_0006,181,59,122,122,0,0,0,4176.593700008652,4.532397700000274,13740
P02_WHITE_N_take_0007,181,67,114,114,0,0,0,3805.495099999007,4.1397100000003775,25208
P02_WHITE_N_take_0008,180,65,115,115,0,0,0,3758.937600003719,4.25326189999987,23020
P02_WHITE_N_take_0009,181,67,114,114,0,0,0,3756.7890999989686,4.113770299999942,7280
P02_WHITE_N_take_0010,182,72,110,110,0,0,0,3832.741499998974,4.132151499999964,26504
P02_WHITE_O_take_0001,181,65,116,116,0,0,0,3923.4412000027987,4.251494200000252,27164
P02_WHITE_O_take_0002,182,69,113,113,0,0,0,3903.1817999966734,4.191523299999972,23684
P02_WHITE_O_take_0003,181,42,139,139,0,0,0,4626.937800001997,5.030126999999993,26520
P02_WHITE_O_take_0004,182,54,128,128,0,0,0,4274.869800002762,4.592018499999995,23020
P02_WHITE_O_take_0005,181,74,107,107,0,0,0,3541.9325000016215,3.8510707000000366,22812
P02_WHITE_O_take_0006,181,75,106,106,0,0,0,3529.1886999980306,3.83703689999993,26504
P02_WHITE_O_take_0007,180,65,115,115,0,0,0,3703.6529999991217,4.127244700000119,13740
P02_WHITE_O_take_0008,182,66,116,116,0,0,0,3967.9669000001923,4.28275930000018,5692
P02_WHITE_O_take_0009,182,69,113,113,0,0,0,3875.1700999973764,4.178608799999893,18664
P02_WHITE_O_take_0010,181,73,108,108,0,0,0,3699.5627000005697,4.04295970000021,23684
P02_WHITE_P_take_0001,179,82,97,97,0,0,0,3167.22800000025,3.5698115000000143,23020
P02_WHITE_P_take_0002,181,69,112,112,0,0,0,3862.581300002603,4.185457900000074,23020
P02_WHITE_P_take_0003,179,64,115,115,0,0,0,3819.5280999971146,4.218184400000155,5692
P02_WHITE_P_take_0004,181,65,116,116,0,0,0,3862.1718000026704,4.2053633999998965,5692
P02_WHITE_P_take_0005,180,72,108,108,0,0,0,3641.5650999979334,3.953982900000028,5692
P02_WHITE_P_take_0006,181,74,107,107,0,0,0,3673.1950999997025,3.9899891999998545,18664
P02_WHITE_P_take_0007,181,69,112,112,0,0,0,3820.5737999996927,4.140140099999826,30392
P02_WHITE_P_take_0008,180,83,97,97,0,0,0,3192.7697999972224,3.5272163999998156,18664
P02_WHITE_P_take_0009,181,76,105,105,0,0,0,3603.5745000012867,3.912567400000171,23252
P02_WHITE_P_take_0010,180,69,111,111,0,0,0,3521.3822999971853,3.8986680000002707,30392
P02_WHITE_R_take_0001,181,55,126,126,0,0,0,4204.79129999876,4.558719600000131,24320
P02_WHITE_R_take_0002,182,61,121,121,0,0,0,4134.510700001101,4.464047999999821,30392
P02_WHITE_R_take_0003,181,68,113,113,0,0,0,3789.17360000014,4.119172000000162,16028
P02_WHITE_R_take_0004,182,63,119,119,0,0,0,4147.566999998617,4.484227899999951,23252
P02_WHITE_R_take_0005,182,58,124,124,0,0,0,4279.6785000000455,4.620985300000029,24320
P02_WHITE_R_take_0006,181,80,101,101,0,0,0,3440.9899000029327,3.7220365000002857,19472
P02_WHITE_R_take_0007,182,60,122,122,0,0,0,4171.984800002065,4.478978600000119,13740
P02_WHITE_R_take_0008,181,68,113,113,0,0,0,3740.409699999418,4.058989499999825,13740
P02_WHITE_R_take_0009,181,56,125,125,0,0,0,4267.567800000961,4.596645699999954,25208
P02_WHITE_R_take_0010,180,56,124,124,0,0,0,4203.787300001295,4.602181600000222,23252
P02_WHITE_S_take_0001,182,61,121,121,0,0,0,4046.385400003146,4.356118499999866,16028
P02_WHITE_S_take_0002,182,58,124,124,0,0,0,4349.432899997737,4.6629196999997475,19472
P02_WHITE_S_take_0003,182,65,117,117,0,0,0,3974.4050999979663,4.270876399999906,25208
P02_WHITE_S_take_0004,182,58,124,124,0,0,0,4168.379099999584,4.5038110000000415,7280
P02_WHITE_S_take_0005,181,78,103,103,0,0,0,3502.824500003044,3.7977530999996816,7280
P02_WHITE_S_take_0006,181,61,120,120,0,0,0,3939.3236999985675,4.295420899999954,27164
P02_WHITE_S_take_0007,182,59,123,123,0,0,0,4346.610099997633,4.654035399999884,27164
P02_WHITE_S_take_0008,181,68,113,113,0,0,0,3818.789899999956,4.165658899999926,26520
P02_WHITE_S_take_0009,181,71,110,110,0,0,0,3737.2686999997313,4.080722599999717,22812
P02_WHITE_S_take_0010,181,63,118,118,0,0,0,4071.879500002069,4.42976950000002,26504
P02_WHITE_T_take_0001,182,68,114,114,0,0,0,3914.405599996826,4.209807200000341,26520
P02_WHITE_T_take_0002,182,77,105,105,0,0,0,3561.5586999974767,3.82406919999994,22812
P02_WHITE_T_take_0003,182,66,116,116,0,0,0,3820.8798999989995,4.119370899999922,26504
P02_WHITE_T_take_0004,182,80,102,102,0,0,0,3427.5726999971994,3.6903761999997187,23684
P02_WHITE_T_take_0005,181,69,112,112,0,0,0,3758.093900001313,4.08732370000007,23684
P02_WHITE_T_take_0006,181,74,107,107,0,0,0,3564.9915000021792,3.8827476999999817,23020
P02_WHITE_T_take_0007,182,87,95,95,0,0,0,3250.615099997958,3.478153099999872,23020
P02_WHITE_T_take_0008,182,67,115,115,0,0,0,3946.2377000013475,4.235985899999832,5692
P02_WHITE_T_take_0009,139,50,89,89,0,0,0,3064.827600001081,3.1798377000000073,23252
P02_WHITE_T_take_0010,181,63,118,118,0,0,0,3991.449999999986,4.332550000000083,5692
P02_WHITE_U_take_0001,174,73,101,101,0,0,0,3514.425200000005,3.7790153999999347,22812
P02_WHITE_U_take_0002,173,75,98,98,0,0,0,3359.32899999807,3.595016199999918,25208
P02_WHITE_U_take_0003,170,60,110,110,0,0,0,3858.8592000014614,4.14395020000029,26504
P02_WHITE_U_take_0004,170,65,105,105,0,0,0,3485.866900000474,3.765378099999907,23684
P02_WHITE_U_take_0005,174,50,124,124,0,0,0,4283.9573000028395,4.56977710000001,26504
P02_WHITE_U_take_0006,171,61,110,110,0,0,0,3707.621200000176,3.9855781999999635,16028
P02_WHITE_U_take_0007,177,70,107,107,0,0,0,3579.426999999214,4.002845600000001,25208
P02_WHITE_U_take_0008,173,92,81,81,0,0,0,2769.0831999984766,2.972437500000069,7280
P02_WHITE_U_take_0009,178,65,113,113,0,0,0,3837.7809999983583,4.215463600000021,7280
P02_WHITE_U_take_0010,177,63,114,114,0,0,0,3664.429299999938,4.1142605,7280
P02_WHITE_V_take_0001,181,73,108,108,0,0,0,3582.6867999999195,3.9300954999998794,18664
P02_WHITE_V_take_0002,180,62,118,118,0,0,0,3892.1558999982153,4.238014600000042,24320
P02_WHITE_V_take_0003,181,68,113,113,0,0,0,3837.0201999982783,4.168841299999713,30392
P02_WHITE_V_take_0004,181,61,120,120,0,0,0,4018.11120000184,4.372526799999832,23252
P02_WHITE_V_take_0005,182,72,110,110,0,0,0,3809.0221999973437,4.09465100000034,18664
P02_WHITE_V_take_0006,180,65,115,115,0,0,0,3876.8581999984235,4.225385399999595,16028
P02_WHITE_V_take_0007,181,68,113,113,0,0,0,3864.4040000008317,4.185668799999803,24320
P02_WHITE_V_take_0008,183,72,111,111,0,0,0,4089.3468000008397,4.368571599999996,18664
P02_WHITE_V_take_0009,182,76,106,106,0,0,0,3588.012500005334,3.848789900000156,30392
P02_WHITE_V_take_0010,181,69,112,112,0,0,0,3696.8150000002424,4.012314199999764,16028
P02_WHITE_W_take_0001,181,62,119,119,0,0,0,3908.511900000576,4.29319439999972,19472
P02_WHITE_W_take_0002,180,65,115,115,0,0,0,3945.0491999973565,4.321369899999809,19472
P02_WHITE_W_take_0003,181,49,132,132,0,0,0,4479.73329999968,4.864472900000237,13740
P02_WHITE_W_take_0004,181,77,104,103,1,0,0,3699.7481000066728,3.993905199999972,25208
P02_WHITE_W_take_0005,181,77,104,104,0,0,0,3489.1791000013654,3.795580399999835,7280
P02_WHITE_W_take_0006,181,61,120,120,0,0,0,4171.635499998047,4.514594999999645,27164
P02_WHITE_W_take_0007,182,55,127,127,0,0,0,4368.660799999361,4.6841687000001,23252
P02_WHITE_W_take_0008,182,66,116,116,0,0,0,3927.2244000030696,4.232980700000098,24320
P02_WHITE_W_take_0009,182,69,113,113,0,0,0,3834.58279999968,4.14402629999995,13740
P02_WHITE_W_take_0010,181,57,124,124,0,0,0,4165.382299999692,4.539588400000412,26520
P02_WHITE_Y_take_0001,181,63,118,118,0,0,0,3936.28370000215,4.275209999999788,22812
P02_WHITE_Y_take_0002,180,72,108,108,0,0,0,3644.9050000023817,4.011732200000097,25208
P02_WHITE_Y_take_0003,182,71,111,111,0,0,0,3830.5829999994785,4.1556205999995655,16028
P02_WHITE_Y_take_0004,181,67,114,114,0,0,0,3817.0080999989295,4.160409500000242,26504
P02_WHITE_Y_take_0005,180,68,112,112,0,0,0,3783.351500000663,4.142209800000273,7280
P02_WHITE_Y_take_0006,182,69,113,113,0,0,0,3827.470899997479,4.143655700000181,19472
P02_WHITE_Y_take_0007,181,59,122,122,0,0,0,4216.2969999963025,4.554852600000231,23684
P02_WHITE_Y_take_0008,182,62,120,120,0,0,0,4201.427999998941,4.540863300000183,25208
P02_WHITE_Y_take_0009,181,67,114,114,0,0,0,3838.755899998887,4.176452700000027,23020
P02_WHITE_Y_take_0010,182,90,92,92,0,0,0,3095.1500000019223,3.371734999999717,7280
P03_BLACK_A_take_0001,159,37,122,122,0,0,0,4146.559500001331,4.449210000000221,7280
P03_BLACK_A_take_0002,161,54,107,107,0,0,0,3636.958500000219,3.89946000000009,30392
P03_BLACK_A_take_0003,157,51,106,106,0,0,0,3553.099600001133,3.8192857999997614,5692
P03_BLACK_A_take_0004,159,50,109,109,0,0,0,3836.4975999957096,4.111957499999789,27164
P03_BLACK_A_take_0005,161,48,113,113,0,0,0,3810.770100001264,4.106200299999728,23252
P03_BLACK_A_take_0006,158,46,112,112,0,0,0,3785.7900000017253,4.047769699999662,5692
P03_BLACK_A_take_0007,125,26,99,99,0,0,0,3347.8680000007444,3.4752987000001667,18664
P03_BLACK_A_take_0008,154,44,110,110,0,0,0,3777.575500003877,4.012060199999723,26504
P03_BLACK_A_take_0009,159,53,106,106,0,0,0,3677.7324999989105,3.94752840000001,26520
P03_BLACK_A_take_0010,160,47,113,113,0,0,0,3672.451100001581,3.9633388000002014,23252
P03_BLACK_B_take_0001,158,58,100,100,0,0,0,3347.7863000025536,3.58764710000014,18664
P03_BLACK_B_take_0002,159,37,122,122,0,0,0,4062.070099999346,4.344760399999814,22812
P03_BLACK_B_take_0003,161,63,98,98,0,0,0,3377.6420000031067,3.6314399999996567,24320
P03_BLACK_B_take_0004,158,48,110,110,0,0,0,3724.5161000005282,3.9844404000000395,30392
P03_BLACK_B_take_0005,159,42,117,117,0,0,0,3960.245400000076,4.253281199999947,26504
P03_BLACK_B_take_0006,157,47,110,110,0,0,0,3640.0000000003274,3.908342100000027,18664
P03_BLACK_B_take_0007,158,43,115,115,0,0,0,3905.309500000385,4.19431510000004,23252
P03_BLACK_B_take_0008,158,49,109,109,0,0,0,3677.236200001971,3.947210400000131,24320
P03_BLACK_B_take_0009,155,48,107,107,0,0,0,3627.777800003969,3.8812815999999657,18664
P03_BLACK_B_take_0010,158,41,117,117,0,0,0,3961.381399997208,4.242487399999845,16028
P03_BLACK_C_take_0001,157,49,108,108,0,0,0,3663.3012000015697,3.9293047000001025,30392
P03_BLACK_C_take_0002,158,53,105,105,0,0,0,3524.5831000002,3.791313100000025,19472
P03_BLACK_C_take_0003,158,52,106,106,0,0,0,3477.0199000013235,3.733541800000239,25208
P03_BLACK_C_take_0004,159,53,106,106,0,0,0,3462.3121000026913,3.7354381000000103,23684
P03_BLACK_C_take_0005,160,49,111,111,0,0,0,3649.4299999981195,3.9205809000000045,24320
P03_BLACK_C_take_0006,158,51,107,107,0,0,0,3583.442800002558,3.8471902999999656,7280
P03_BLACK_C_take_0007,157,55,102,102,0,0,0,3469.0418999966823,3.7095885999997336,23252
P03_BLACK_C_take_0008,158,54,104,104,0,0,0,3535.0104999993164,3.801143400000001,27164
P03_BLACK_C_take_0009,160,63,97,97,0,0,0,3325.5947000011474,3.5751060000002326,16028
P03_BLACK_C_take_0010,157,43,114,114,0,0,0,3879.554999999982,4.1537217000000055,24320
P03_BLACK_E_take_0001,161,47,114,114,0,0,0,3807.1328000014546,4.086983700000019,16028
P03_BLACK_E_take_0002,164,33,131,131,0,0,0,4440.836200000376,4.7532750999998825,30392
P03_BLACK_E_take_0003,165,53,112,112,0,0,0,3821.812900001987,4.094795200000135,26504
P03_BLACK_E_take_0004,156,46,110,110,0,0,0,3645.382900000641,3.9176614999996673,24320
P03_BLACK_E_take_0005,162,59,103,103,0,0,0,3429.294100001698,3.691793100000268,22812
P03_BLACK_E_take_0006,162,53,109,109,0,0,0,3699.2844999990666,3.968461300000399,26504
P03_BLACK_E_take_0007,159,54,105,105,0,0,0,3587.4215999988337,3.8406432000001587,13740
P03_BLACK_E_take_0008,160,44,116,116,0,0,0,3803.1526000004305,4.079968799999733,19472
P03_BLACK_E_take_0009,163,54,109,109,0,0,0,3585.2399999994304,3.858317799999895,27164
P03_BLACK_E_take_0010,158,48,110,110,0,0,0,3615.566399997988,3.886111400000118,26520
P03_BLACK_I_take_0001,158,38,120,120,0,0,0,3993.5013999997864,4.288680900000145,22812
P03_BLACK_I_take_0002,160,50,110,110,0,0,0,3750.544600001831,4.026958999999806,25208
